ID,town,country,age,job,married,education,arrears,current_balance,housing,has_tv_package,last_contact,conn_tr,last_contact_this_campaign_day,last_contact_this_campaign_month,this_campaign,days_since_last_contact_previous_campaign,contacted_during_previous_campaign,outcome_previous_campaign,new_contract_this_campaign
39509966,Newport,UK,50,housemaid,single,secondary,no,7.99,no,no,telephone,3,28,jan,1,-1,0,unknown,no
14540404,Salford,UK,36,housemaid,married,primary,no,1.25,yes,no,cellular,4,29,jul,4,-1,0,unknown,no
50625367,Chelmsford,UK,34,management,married,tertiary,no,9.26,no,yes,cellular,2,2,feb,2,-1,0,unknown,no
31777391,Sunderland,UK,58,retired,married,unknown,no,9.37,no,no,cellular,4,5,aug,1,-1,0,unknown,no
78686935,Liverpool,UK,43,technician,married,secondary,no,-17.01,yes,no,unknown,3,26,may,1,-1,0,unknown,no
48421860,Derby,UK,33,blue-collar,married,primary,no,-1.91,yes,yes,cellular,1,9,jul,4,-1,0,unknown,yes
21529962,Sunderland,UK,49,admin.,single,secondary,no,20.4,yes,no,unknown,2,15,may,1,-1,0,unknown,no
52589665,Glasgow,UK,37,management,married,tertiary,no,6.57,no,no,unknown,2,6,jun,1,-1,0,unknown,no
52017683,Worcester,UK,47,services,married,secondary,no,4.4,yes,no,unknown,3,12,jun,1,-1,0,unknown,no
14425654,Coventry,UK,40,housemaid,divorced,primary,no,0.01,no,no,unknown,2,6,jun,3,-1,0,unknown,no
64558062,Liverpool,UK,33,entrepreneur,married,secondary,no,31.4,yes,yes,cellular,1,21,nov,5,-1,0,unknown,no
34347705,Worthing,UK,40,blue-collar,married,primary,no,1.43,no,yes,cellular,1,8,jul,2,-1,0,unknown,no
36668058,Glasgow,UK,35,services,married,secondary,no,17.28,yes,no,cellular,3,17,apr,1,-1,0,unknown,no
22282002,Lincoln,UK,43,blue-collar,married,primary,no,0.98,yes,no,unknown,2,6,may,1,-1,0,unknown,no
17468723,Southend-on-Sea,UK,32,blue-collar,single,secondary,no,4.76,yes,yes,unknown,1,19,may,2,-1,0,unknown,no
40588738,Manchester,UK,59,admin.,single,secondary,no,21.66,yes,yes,cellular,5,7,may,1,-1,0,unknown,yes
47251940,Cambridge,UK,37,management,married,tertiary,no,9.81,no,no,cellular,5,22,aug,2,-1,0,unknown,no
52429215,Bedford,UK,53,admin.,married,secondary,no,8.49,yes,no,cellular,2,6,feb,3,-1,0,unknown,yes
80679134,London,UK,40,services,divorced,secondary,no,57.45,yes,yes,unknown,3,23,may,1,-1,0,unknown,no
85779161,Raleigh,UK,33,self-employed,single,tertiary,no,6.58,yes,no,cellular,1,12,apr,1,173,2,success,no
96148054,Stockport,UK,30,management,married,tertiary,no,0.34,yes,yes,unknown,2,20,jun,3,-1,0,unknown,no
98859750,Sunderland,UK,35,management,married,tertiary,no,12.85,no,no,cellular,2,26,aug,4,-1,0,unknown,no
30694467,London,UK,31,management,single,tertiary,no,98.74,yes,no,unknown,2,23,may,5,-1,0,unknown,no
57794767,London,UK,26,entrepreneur,single,secondary,no,2.65,yes,no,unknown,2,28,may,1,-1,0,unknown,no
87154398,Telford,UK,25,blue-collar,single,secondary,no,0,no,no,cellular,4,23,apr,1,-1,0,unknown,yes
51228524,Nuneaton,UK,51,blue-collar,divorced,secondary,no,7.34,yes,yes,cellular,5,5,may,1,-1,0,unknown,no
34550687,Birmingham,UK,40,admin.,married,secondary,no,0.01,no,no,unknown,3,19,jun,3,-1,0,unknown,no
58430636,Liverpool,UK,42,blue-collar,single,secondary,no,5.83,no,no,cellular,2,28,jan,3,-1,0,unknown,no
44390252,Bolton,UK,30,technician,single,tertiary,no,7.99,yes,yes,unknown,5,6,jun,18,-1,0,unknown,no
89900418,London,UK,52,admin.,married,secondary,no,1.46,yes,yes,cellular,1,13,may,1,-1,0,unknown,no
13637923,Southport,UK,30,management,single,tertiary,no,202.61,yes,no,cellular,5,28,aug,10,-1,0,unknown,no
86711672,Bolton,UK,46,entrepreneur,divorced,secondary,no,11.87,no,yes,cellular,4,13,oct,1,327,1,failure,no
37082168,Belfast,UK,31,technician,single,secondary,no,6.91,yes,no,cellular,1,8,may,1,-1,0,unknown,no
94051335,Manchester,UK,35,blue-collar,married,secondary,no,1.56,yes,no,cellular,1,8,may,1,283,3,failure,no
24718282,Leeds,UK,77,unknown,married,unknown,no,3.97,no,no,telephone,5,7,may,3,-1,0,unknown,yes
44321021,Bristol,UK,49,housemaid,married,primary,no,50.38,yes,no,telephone,5,27,may,1,-1,0,unknown,no
50425930,Southend-on-Sea,UK,34,technician,married,tertiary,no,50.6,yes,no,cellular,5,21,aug,21,-1,0,unknown,no
15922350,Birmingham,UK,50,admin.,married,secondary,no,2.19,yes,no,cellular,4,15,jul,7,-1,0,unknown,no
61634984,Norwich,UK,44,blue-collar,married,primary,no,1.4,yes,no,unknown,5,15,may,9,-1,0,unknown,no
45662737,London,UK,21,student,single,unknown,no,2,no,no,unknown,3,1,jun,1,-1,0,unknown,no
84373418,Manchester,UK,29,services,single,secondary,no,-0.79,yes,yes,cellular,3,18,may,4,355,4,other,no
73607848,Swansea,UK,44,management,married,tertiary,no,36.03,yes,no,cellular,3,18,nov,1,-1,0,unknown,no
23813104,Derby,UK,56,retired,divorced,primary,no,11.77,no,no,cellular,5,30,jul,2,-1,0,unknown,no
23327602,Warrington,UK,40,technician,married,secondary,no,30.56,no,no,cellular,4,26,aug,1,-1,0,unknown,no
49865232,County Down,UK,28,housemaid,single,tertiary,no,7.31,yes,no,cellular,2,6,feb,2,-1,0,unknown,no
33173569,Milton Keynes,UK,27,admin.,single,secondary,no,-1.81,yes,yes,unknown,2,29,may,4,-1,0,unknown,no
76421549,Salford,UK,31,management,single,tertiary,no,-0.24,yes,yes,unknown,1,3,jun,6,-1,0,unknown,no
44234625,London,UK,37,admin.,divorced,unknown,no,4.71,yes,no,cellular,3,18,may,1,-1,0,unknown,no
25740700,Preston,UK,30,management,single,tertiary,no,6.38,yes,no,cellular,3,20,apr,2,291,6,other,no
26841084,Cardiff,UK,35,self-employed,married,tertiary,yes,0.28,no,yes,cellular,3,8,jul,1,-1,0,unknown,no
44507249,Bristol,UK,38,technician,married,secondary,no,5.25,yes,yes,telephone,3,18,may,7,178,1,other,no
13300549,Manchester,UK,55,services,divorced,secondary,no,0.91,no,no,unknown,3,5,may,1,-1,0,unknown,no
43272678,London,UK,29,blue-collar,married,primary,no,2.2,yes,no,unknown,4,4,jun,2,-1,0,unknown,no
63185234,Chesterfield,UK,39,management,divorced,tertiary,no,2.99,yes,no,cellular,1,8,may,2,-1,0,unknown,no
87349708,Southampton,UK,57,management,divorced,tertiary,no,64.68,yes,no,cellular,1,31,mar,4,-1,0,unknown,no
86249552,Lincoln,UK,29,unemployed,single,secondary,no,15.62,yes,no,cellular,4,5,feb,1,-1,0,unknown,no
18087922,London,UK,50,unknown,married,primary,no,3.41,yes,yes,cellular,5,20,apr,4,340,2,success,yes
75595723,Leicester,UK,41,admin.,married,secondary,no,32.79,yes,no,unknown,3,29,may,1,-1,0,unknown,no
76540328,Brighton,UK,31,management,single,tertiary,no,18.58,no,no,cellular,5,12,aug,3,-1,0,unknown,yes
78529675,Wigan,UK,50,unemployed,divorced,secondary,no,0.32,no,no,cellular,3,4,aug,2,-1,0,unknown,no
15799297,Bournemouth,UK,25,admin.,married,secondary,no,7.89,yes,no,cellular,3,23,jul,1,-1,0,unknown,no
62191812,Manchester,UK,26,admin.,married,secondary,no,15.95,no,no,cellular,2,2,mar,1,-1,0,unknown,no
83444799,Portsmouth,UK,42,housemaid,married,primary,yes,0.16,no,no,unknown,4,11,jun,1,-1,0,unknown,no
71049564,Rochdale,UK,82,unknown,divorced,unknown,no,0,no,no,telephone,1,9,sep,5,-1,0,unknown,no
92063564,Worcester,UK,44,management,married,tertiary,no,16.46,yes,no,cellular,1,29,jul,6,251,1,failure,no
89548697,Northampton,UK,55,housemaid,married,primary,no,0,yes,no,cellular,4,17,jul,2,-1,0,unknown,yes
54465062,Chester,UK,43,services,married,secondary,no,3.84,yes,yes,unknown,4,19,may,3,-1,0,unknown,no
96600177,Gloucester,UK,56,retired,married,primary,no,5.56,yes,no,cellular,2,28,aug,4,-1,0,unknown,no
29852119,Worthing,UK,27,technician,divorced,secondary,no,0.21,yes,no,cellular,1,18,may,1,356,1,failure,no
12175286,Swindon,UK,38,technician,single,secondary,no,0.5,no,no,cellular,2,29,aug,2,-1,0,unknown,no
45733747,Chelmsford,UK,45,services,married,secondary,no,1.62,no,no,unknown,3,6,jun,4,-1,0,unknown,no
95194471,Birmingham,UK,60,retired,married,secondary,no,0.78,no,yes,unknown,5,27,jun,2,-1,0,unknown,no
61377460,Coventry,UK,71,retired,divorced,secondary,no,31.04,no,no,telephone,1,12,apr,1,187,1,failure,no
18945368,York,UK,50,technician,single,tertiary,no,0.02,no,no,unknown,1,10,jun,1,-1,0,unknown,no
54841329,Aberdeen,UK,31,unemployed,single,tertiary,no,14.89,yes,no,cellular,5,3,feb,1,-1,0,unknown,no
83503689,Milton Keynes,UK,33,management,single,tertiary,no,3.07,no,no,cellular,2,23,jul,6,179,4,failure,no
34119093,High Wycombe,UK,40,self-employed,divorced,secondary,no,18.76,no,yes,unknown,5,20,jun,1,-1,0,unknown,no
26970083,Kingston upon Hull,UK,53,blue-collar,married,primary,no,0.53,yes,no,cellular,2,18,nov,1,-1,0,unknown,no
20821048,Stoke-on-Trent,UK,33,technician,married,secondary,no,1.52,yes,no,cellular,3,7,jul,1,-1,0,unknown,no
65730784,Rotherham,UK,41,management,divorced,tertiary,no,81.06,no,no,cellular,1,19,nov,1,-1,0,unknown,no
46374239,Maidstone,UK,48,services,married,secondary,no,1.27,no,no,cellular,4,8,jul,1,-1,0,unknown,no
97039296,Birmingham,UK,46,unemployed,married,primary,no,0.01,yes,no,cellular,2,31,jul,2,-1,0,unknown,no
46059768,Wigan,UK,56,services,married,primary,no,9.66,no,yes,cellular,3,10,jul,1,-1,0,unknown,no
26843430,Poole,UK,45,admin.,married,secondary,no,3.1,yes,no,unknown,5,8,may,2,-1,0,unknown,no
75978607,Belfast,UK,29,blue-collar,single,secondary,no,-0.37,yes,no,unknown,3,4,jun,1,-1,0,unknown,no
25225004,Birmingham,UK,58,retired,married,secondary,no,12.27,no,no,cellular,4,2,feb,1,-1,0,unknown,no
44294523,Stockport,UK,37,management,married,tertiary,no,0,no,no,cellular,1,14,sep,1,-1,0,unknown,no
98074701,Nuneaton,UK,43,blue-collar,married,secondary,no,8.33,no,no,cellular,3,17,jul,1,-1,0,unknown,no
73522133,Reading,UK,46,management,married,unknown,no,24.66,no,no,telephone,5,1,apr,3,370,1,failure,yes
18671873,Portsmouth,UK,82,retired,married,tertiary,no,2.78,no,no,cellular,5,16,feb,7,-1,0,unknown,no
20399555,Warrington,UK,35,blue-collar,married,secondary,no,0.98,yes,no,unknown,2,2,jun,1,-1,0,unknown,no
97969820,London,UK,77,retired,married,secondary,no,21.23,no,no,telephone,3,4,feb,4,-1,0,unknown,no
12872991,Telford,UK,54,management,married,tertiary,no,22.26,yes,no,unknown,5,9,jun,3,-1,0,unknown,no
83885839,Nuneaton,UK,37,admin.,married,secondary,no,-5.57,yes,yes,cellular,3,15,may,15,-1,0,unknown,no
57722535,Watford,UK,43,admin.,married,secondary,no,4.29,yes,no,unknown,1,27,may,4,-1,0,unknown,no
53343405,London,UK,53,blue-collar,married,primary,no,21.44,yes,no,cellular,1,7,may,2,342,1,failure,no
35323107,Chesterfield,UK,47,blue-collar,married,secondary,no,14.49,no,no,cellular,1,4,aug,1,-1,0,unknown,no
67660321,London,UK,24,management,single,tertiary,no,0,no,no,cellular,3,6,oct,1,-1,0,unknown,no
20789374,Hemel Hempstead,UK,32,admin.,single,secondary,no,1.97,no,no,cellular,2,28,jan,3,-1,0,unknown,no
84781466,Middlesbrough,UK,45,admin.,married,secondary,no,14.35,yes,no,cellular,4,30,apr,1,-1,0,unknown,no
98230294,Chelmsford,UK,39,admin.,married,unknown,no,32.52,no,no,cellular,4,21,aug,1,-1,0,unknown,no
96711038,Bournemouth,UK,35,blue-collar,single,primary,no,3.98,yes,no,unknown,5,8,may,1,-1,0,unknown,no
36963013,Newport,UK,48,technician,married,secondary,no,4.8,no,yes,cellular,4,23,jul,1,-1,0,unknown,no
41559597,County Down,UK,44,unknown,single,secondary,no,20.23,no,no,cellular,3,30,jul,21,-1,0,unknown,no
78964428,Hemel Hempstead,UK,39,technician,single,secondary,no,11.04,no,no,cellular,5,20,nov,2,105,2,success,no
23592982,Birmingham,UK,35,management,married,tertiary,no,38.89,yes,no,cellular,3,19,nov,2,-1,0,unknown,no
15964597,Birmingham,UK,26,management,single,tertiary,no,46.83,yes,no,cellular,5,4,may,2,180,1,failure,no
56225178,Bradford,UK,30,admin.,married,tertiary,no,5.01,yes,yes,cellular,3,25,may,1,-1,0,unknown,no
74879856,Nuneaton,UK,38,services,married,secondary,no,72.08,yes,no,cellular,3,13,may,1,-1,0,unknown,no
62877324,Basildon,UK,31,management,divorced,tertiary,no,0,no,no,cellular,3,2,feb,2,-1,0,unknown,no
92803848,Chesterfield,UK,34,blue-collar,single,secondary,no,0.39,no,no,cellular,5,18,jul,3,-1,0,unknown,no
89560873,Reading,UK,42,management,married,secondary,no,10.42,yes,no,cellular,2,11,may,1,364,3,other,no
11375450,Glasgow,UK,38,services,single,secondary,no,13.15,no,no,unknown,3,20,jun,12,-1,0,unknown,no
77617407,York,UK,33,management,single,tertiary,no,3.73,no,yes,cellular,2,28,jan,3,93,1,failure,no
44403566,Liverpool,UK,29,management,married,tertiary,no,1.37,yes,yes,unknown,4,15,may,2,-1,0,unknown,no
69671806,Manchester,UK,33,housemaid,married,tertiary,no,0.98,yes,yes,unknown,2,7,may,1,-1,0,unknown,no
10356545,Wolverhampton,UK,46,entrepreneur,married,secondary,no,4.04,yes,no,telephone,3,12,may,7,347,2,failure,no
50806319,Norwich,UK,36,management,married,primary,no,39.53,yes,no,cellular,2,19,nov,1,-1,0,unknown,no
55023722,Wakefield,UK,37,admin.,single,tertiary,no,2.24,yes,no,cellular,1,9,jul,2,-1,0,unknown,no
70459496,Barnsley,UK,28,admin.,married,secondary,no,77.07,yes,no,unknown,2,30,may,2,-1,0,unknown,no
65778874,Liverpool,UK,32,services,married,secondary,no,2.52,yes,yes,cellular,3,25,jul,4,-1,0,unknown,no
10736216,Chester,UK,54,blue-collar,divorced,primary,no,44.01,no,no,telephone,2,13,may,1,183,2,success,yes
95010630,Manchester,UK,37,admin.,single,tertiary,no,10,yes,no,cellular,1,22,sep,1,99,2,success,yes
59498105,Doncaster,UK,51,technician,married,tertiary,no,25.06,no,no,cellular,1,30,nov,3,-1,0,unknown,no
13979156,Bristol,UK,36,unemployed,married,primary,no,0,no,no,unknown,4,12,jun,1,-1,0,unknown,no
88706953,Birmingham,UK,50,management,single,primary,no,7.66,no,no,unknown,4,17,jun,2,-1,0,unknown,no
32913540,Edinburgh,UK,24,admin.,single,secondary,no,10.52,no,no,cellular,1,30,apr,1,-1,0,unknown,yes
80592620,Nottingham,UK,56,technician,married,tertiary,no,16.63,no,no,unknown,5,19,jun,1,-1,0,unknown,no
24146501,Crawley,UK,40,blue-collar,married,secondary,no,50.6,no,no,unknown,1,9,nov,1,-1,0,unknown,yes
80012098,Gillingham,UK,30,management,single,tertiary,no,0.44,no,no,cellular,5,18,aug,4,-1,0,unknown,no
51104974,Exeter,UK,31,blue-collar,single,primary,no,59.72,no,no,telephone,5,20,nov,1,-1,0,unknown,no
56967917,Maidstone,UK,57,management,married,primary,no,0,no,no,unknown,2,19,may,1,-1,0,unknown,no
31650888,Portsmouth,UK,36,unemployed,single,secondary,no,6.05,no,no,cellular,4,30,jan,2,-1,0,unknown,no
67653773,Salford,UK,46,blue-collar,married,unknown,no,9.9,yes,no,cellular,3,9,jul,1,-1,0,unknown,no
11367643,Manchester,UK,52,services,married,secondary,no,15.79,no,yes,cellular,1,12,aug,2,-1,0,unknown,no
35194408,Oldham,UK,35,technician,single,tertiary,no,1.3,yes,no,unknown,2,29,may,1,-1,0,unknown,no
18798889,London,UK,49,entrepreneur,married,tertiary,no,3.88,yes,no,unknown,5,16,jun,2,-1,0,unknown,no
12014812,Stoke-on-Trent,UK,42,management,married,tertiary,no,0.01,no,no,unknown,4,14,may,1,-1,0,unknown,no
85809680,Norwich,UK,59,technician,married,secondary,no,9.25,yes,no,telephone,3,10,jul,1,-1,0,unknown,no
97992468,Watford,UK,42,housemaid,divorced,secondary,no,3.14,no,no,unknown,1,9,jun,2,-1,0,unknown,no
33666869,Cheltenham,UK,56,management,married,primary,no,77.47,no,no,unknown,5,5,jun,2,-1,0,unknown,no
31846434,Chelmsford,UK,36,services,married,secondary,no,17.46,yes,no,cellular,1,7,apr,1,316,1,failure,no
17416030,Liverpool,UK,43,blue-collar,married,secondary,no,1.3,no,no,cellular,2,5,may,1,337,3,failure,no
48281549,Bournemouth,UK,32,blue-collar,married,secondary,no,0,yes,yes,cellular,4,28,jan,2,-1,0,unknown,no
45596091,Gillingham,UK,36,services,married,secondary,no,39.88,yes,yes,cellular,2,14,may,1,-1,0,unknown,no
80251399,Cambridge,UK,32,admin.,single,secondary,no,5.66,yes,no,cellular,3,29,jan,1,-1,0,unknown,no
98113680,Sutton Coldfield,UK,22,self-employed,single,secondary,no,21.38,no,yes,cellular,3,10,aug,1,109,2,other,yes
88423003,Blackpool,UK,51,management,married,tertiary,no,3.46,no,no,cellular,2,12,nov,2,192,3,failure,yes
22213193,Birmingham,UK,45,blue-collar,married,primary,no,3.33,yes,no,unknown,3,13,may,3,-1,0,unknown,no
53563903,Sunderland,UK,31,technician,single,secondary,no,0.23,yes,no,cellular,4,14,may,1,370,1,failure,no
89651786,Manchester,UK,50,management,divorced,tertiary,no,4.05,no,no,cellular,5,2,jul,1,91,6,failure,no
68267558,Halifax,UK,38,technician,married,secondary,no,5.57,yes,no,cellular,2,16,nov,4,-1,0,unknown,yes
17370031,Swindon,UK,26,blue-collar,married,primary,no,-1.57,yes,no,unknown,4,19,jun,1,-1,0,unknown,no
69136176,Aberdeen,UK,43,management,divorced,tertiary,no,0.01,yes,yes,unknown,2,2,jun,8,-1,0,unknown,no
58879179,Raleigh,UK,61,retired,married,secondary,no,10.58,no,no,cellular,2,27,jul,2,91,3,success,yes
89332342,Oldham,UK,37,technician,married,secondary,no,4.8,no,no,cellular,5,22,oct,2,182,8,other,yes
28327211,Telford,UK,37,management,married,tertiary,no,5.96,yes,no,cellular,5,13,may,1,345,2,failure,no
55324969,Milton Keynes,UK,55,management,married,tertiary,no,9.13,no,no,unknown,4,17,jun,5,-1,0,unknown,no
95442428,Bournemouth,UK,33,blue-collar,married,secondary,no,54.41,yes,no,cellular,4,30,jul,6,-1,0,unknown,no
21788074,Bristol,UK,49,management,married,tertiary,no,13.11,yes,no,cellular,3,8,may,1,-1,0,unknown,yes
98473522,Bristol,UK,28,technician,married,secondary,no,9.3,yes,yes,unknown,5,26,may,1,-1,0,unknown,no
78496835,Gateshead,UK,45,blue-collar,single,secondary,no,0,yes,no,cellular,3,26,apr,1,192,4,failure,yes
86929120,Maidstone,UK,48,management,divorced,tertiary,no,0.64,no,yes,cellular,3,25,jul,6,-1,0,unknown,no
58502596,Bedford,UK,38,blue-collar,single,primary,no,4.19,yes,no,unknown,3,20,may,1,-1,0,unknown,no
55731274,Bournemouth,UK,36,housemaid,single,tertiary,no,5.61,no,no,unknown,4,6,jun,2,-1,0,unknown,no
57975241,London,UK,37,management,married,tertiary,no,0.21,yes,no,unknown,4,29,may,2,-1,0,unknown,no
63195898,Northampton,UK,34,technician,married,secondary,yes,-1.72,no,no,cellular,1,22,aug,2,-1,0,unknown,no
81642955,Worthing,UK,54,blue-collar,married,secondary,no,2.19,yes,no,unknown,4,14,may,5,-1,0,unknown,no
82106680,Crawley,UK,28,blue-collar,married,primary,no,5.07,yes,no,unknown,2,16,may,1,-1,0,unknown,no
24308370,Chester,UK,60,retired,married,secondary,no,3.72,no,no,cellular,5,28,jan,2,-1,0,unknown,no
30326365,Birmingham,UK,29,unemployed,single,secondary,no,0.25,no,no,cellular,4,14,apr,2,-1,0,unknown,yes
63674047,Bournemouth,UK,50,blue-collar,married,primary,no,21.67,no,no,cellular,2,11,aug,2,-1,0,unknown,no
19229526,Hemel Hempstead,UK,30,blue-collar,married,secondary,no,0.9,yes,no,cellular,1,12,may,1,-1,0,unknown,no
51038938,Sheffield,UK,40,blue-collar,married,secondary,no,31.22,yes,no,unknown,3,12,may,3,-1,0,unknown,no
47447153,Peterborough,UK,41,blue-collar,married,primary,no,0.89,yes,no,cellular,3,15,may,3,359,2,other,no
59864639,Sheffield,UK,32,management,divorced,tertiary,no,5.3,yes,no,cellular,5,24,sep,1,114,2,failure,no
63810410,Chelmsford,UK,29,technician,married,secondary,no,10.97,yes,no,unknown,5,2,jun,3,-1,0,unknown,no
89577675,Birmingham,UK,35,student,single,tertiary,no,0.07,yes,no,telephone,1,4,feb,2,247,1,other,no
24269359,London,UK,35,admin.,divorced,secondary,no,-4.02,yes,no,cellular,2,17,apr,1,-1,0,unknown,no
13112935,Middlesbrough,UK,50,management,married,secondary,no,29.1,no,no,telephone,4,29,jul,1,-1,0,unknown,no
27901808,York,UK,31,student,single,secondary,no,0,no,no,cellular,1,22,sep,1,-1,0,unknown,no
66743524,Nottingham,UK,19,student,single,primary,no,0,no,no,cellular,2,4,may,4,-1,0,unknown,no
55618407,Kingston upon Hull,UK,36,housemaid,single,secondary,no,0.28,no,yes,cellular,5,11,aug,2,-1,0,unknown,no
66115833,Edinburgh,UK,30,services,single,secondary,no,5.81,yes,no,cellular,4,15,may,1,354,1,other,no
11410655,St Albans,UK,30,services,married,secondary,no,12.22,yes,no,cellular,3,14,may,1,-1,0,unknown,no
42662713,Liverpool,UK,56,self-employed,divorced,tertiary,no,9.66,yes,no,cellular,1,11,may,2,-1,0,unknown,no
79793920,Rotherham,UK,46,blue-collar,married,secondary,no,17.23,no,no,cellular,4,26,apr,3,192,4,other,no
44922679,Newport,UK,34,technician,married,secondary,no,0.3,no,no,cellular,5,19,aug,2,-1,0,unknown,no
18071082,Hartlepool,UK,30,technician,married,tertiary,no,2.96,no,no,cellular,3,22,aug,5,-1,0,unknown,no
89179360,York,UK,31,management,married,tertiary,no,11.64,yes,yes,cellular,3,18,nov,2,123,3,failure,no
33215828,Derby,UK,40,technician,married,secondary,yes,0.32,yes,no,cellular,3,11,aug,4,-1,0,unknown,no
43878297,Wolverhampton,UK,33,management,single,tertiary,no,2.15,yes,no,cellular,2,27,mar,1,-1,0,unknown,no
17527172,Birmingham,UK,30,management,single,tertiary,no,48.08,no,no,cellular,4,10,mar,1,-1,0,unknown,yes
12915652,Milton Keynes,UK,37,services,divorced,secondary,no,14.72,yes,no,cellular,5,3,feb,3,-1,0,unknown,no
88529826,Oldham,UK,27,blue-collar,single,secondary,no,20.74,no,yes,cellular,5,25,jul,2,-1,0,unknown,no
56609677,Manchester,UK,31,management,single,tertiary,no,-3.07,yes,yes,unknown,2,26,may,2,-1,0,unknown,no
52555909,Southend-on-Sea,UK,58,management,married,tertiary,no,13.18,no,no,cellular,5,16,jul,1,179,5,failure,no
43947763,Bristol,UK,32,management,single,tertiary,no,-2.17,yes,yes,cellular,4,18,aug,4,-1,0,unknown,no
89482502,Bolton,UK,22,student,single,secondary,no,40.38,yes,no,cellular,3,15,may,1,-1,0,unknown,no
97145675,Portsmouth,UK,40,entrepreneur,married,tertiary,yes,0,no,no,unknown,5,19,jun,4,-1,0,unknown,yes
52465812,Reading,UK,52,management,single,tertiary,no,57.28,yes,no,cellular,2,21,nov,3,-1,0,unknown,no
